"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Indonesia","IDN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","4671.758","4932.115","5196.139","5375.822","5247.477","6061.551","6076.219","6127.557","6314.574","5001.788","2302.876","2713.58","1998.515","3146.286","3274.631","5111.798","5647.18","6629.936","7876.716","7389.005","12174.44","13410.219","15529.745","13659.575","24407.552","27095.463","22885.747","27033.124","23391.793","24975.937","44099.342","43530.957","52416.098","57707.579","60358.82","64627.208","79056.853","82107.797","48067.036","83721.277","48631.754","61213.231","59812.437","62713.034","61935.63","54495.287","57472.891","57124.526","60362.487","64594.205","73791.041","81620.086","80127.617","64806.891","62467.345","94329.908","91260.629","","","","","",
"IDA only","IDX","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","3.667","11.001","11.001","22.002","282.359","311.695","487.711","751.735","997.424","924.084","1085.432","1206.443","1169.773","1360.457","1734.491","2295.542","2482.559","2742.916","3032.609","2489.893","2885.929","4363.73","5247.477","6175.228","7205.655","10318.938","12786.829","15218.05","18533.018","21114.586","23582.477","27278.813","27018.456","29024.305","39082.886","39779.616","46061.187","47634.33","42350.183","43908.658","43604.297","47172.288","50028.881","49625.511","50479.922","49482.498","52738.794","63098.069","91245.961","100318.119","91443.979","78151.104","101883.928","92694.426","98994.332","95829.711","","","","","",
"Not classified","INX","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.335","1056.096","1686.82","2570.567","3795.345","4066.703","4312.392","4459.072","3113.283","3083.947","3725.672","4202.382","4290.39","4396.733","4349.062","4939.449","5023.79","5346.486","6072.552","6347.577","6417.25","6864.624","7869.382","8206.746","8426.766","8364.427","8349.759","7946.389","9013.486","9706.549","10315.271","9754.22","10744.31","9453.526","9211.504","8800.8","8525.775","8595.448","9713.883","","","","","",
"Iran, Islamic Rep.","IRN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1840.834","1903.173","2038.852","2207.534","2310.21","2379.883","2684.244","2841.925","3039.943","9028.154","20575.537","18041.64","17480.589","19204.079","24194.866","22907.749","22852.744","20461.86","18848.38","24070.188","13292.875","12152.438","12636.482","16046.792","25159.287","27414.492","28565.93","30626.784","38426.493","42625.208","40047.307","49658.514","52691.123","60740.188","73347.334","81642.088","81312.058","90989.271","98733.975","114381.064","120545.291","127758.28","143933.417","158597.75","179044.942","200324.543","221721.488","236712.184","247078.793","261277.417","277448.887","293503.013","292512.923","295175.165","335281.144","357063.124","381015.968","","","","","",
"Iraq","IRQ","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1158.772","1224.778","1239.446","1393.46","1459.466","953.42","1041.428","891.081","931.418","1463.133","1507.137","1778.495","1796.83","2324.878","1554.808","2497.227","3465.315","2266.206","2346.88","3366.306","2464.224","656.393","667.394","656.393","924.084","1540.14","575.719","1921.508","2896.93","2482.559","3692.669","3531.321","4360.063","4899.112","6090.887","6090.887","6226.566","5859.866","5518.835","5947.874","5892.869","5163.136","4301.391","2918.932","1870.17","12449.465","11969.088","12038.761","15262.054","16714.186","14829.348","13919.932","13164.53","13069.188","12643.816","12995.848","14297.633","","","","","",
"Iceland","ISL","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Israel","ISR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","7.334","22.002","18.335","55.005","135.679","179.683","209.019","271.358","271.358","234.688","216.353","216.353","95.342","113.677","106.343","102.676","102.676","102.676","132.012","275.025","278.692","135.679","113.677","88.008","95.342","66.006","73.34","62.339","62.339","66.006","47.671","47.671","47.671","44.004","44.004","29.336","29.336","22.002","18.335","18.335","18.335","14.668","14.668","2181.865","3006.94","4257.387","5093.463","7022.305","7829.045","10087.917","9350.85","4818.438","13146.195","14411.31","15771.767","18037.973","","","","","",
"Italy","ITA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","12090.099","12812.498","13410.219","13630.239","14315.968","14517.653","15852.441","17315.574","20238.173","22365.033","22090.008","25074.946","28972.967","32724.308","37095.372","42207.17","51048.307","50080.219","51994.393","50919.962","52284.086","50490.923","52845.137","51554.353","60978.543","62555.353","59680.425","66163.681","70468.739","84403.339","89324.453","94989.968","94161.226","96079.067","92841.106","102268.963","105506.924","108759.553","117094.644","127270.569","132701.396","133064.429","132166.014","145711.912","151205.078","161813.709","158473.072","159246.809","159221.14","146357.304","155873.169","146155.619","140523.107","131432.614","116133.89","","","","","","","",
"Jamaica","JAM","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Jordan","JOR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","231.021","223.687","245.689","289.693","480.377","432.706","418.038","462.042","469.376","465.709","443.707","473.043","429.039","487.711","2739.249","3168.288","4587.417","5511.501","6241.234","7066.309","5240.143","1998.515","1510.804","1870.17","619.723","4008.031","6985.635","","","","","",
"Japan","JPN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1602.479","2046.186","2662.242","3674.334","4008.031","3611.995","3703.67","3912.689","4231.718","4723.096","7682.365","8100.403","7990.393","10590.296","14172.955","17168.894","20700.215","24704.579","34532.139","40923.72","47971.694","48631.754","49786.859","53391.52","71755.856","77043.67","81319.392","82775.191","86277.176","92800.769","101047.852","106372.336","108825.559","111586.81","119038.154","121762.735","128675.03","134138.86","137164.135","145176.53","150310.33","152110.827","152268.508","163192.501","161476.345","161813.709","177361.789","190086.279","191597.083","184659.119","196694.213","228512.772","240104.159","240775.22","244196.531","229517.53","232916.839","","","","","",
"Kazakhstan","KAZ","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34117.768","24169.197","18606.358","23105.767","17960.966","16123.799","16138.467","16182.471","20249.174","20810.225","22768.403","27443.828","31642.543","39907.961","42988.241","54117.586","62845.046","61011.546","66614.722","73904.718","63156.741","69357.638","71279.146","62889.05","65800.648","","","","","",
"Kenya","KEN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Kyrgyz Republic","KGZ","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3076.613","2317.544","1716.156","1730.824","2024.184","1664.818","1954.511","1151.438","1312.786","1342.122","1701.488","1404.461","1532.806","1415.462","1477.801","1474.134","1430.13","623.39","564.718","638.058","817.741","627.057","517.047","524.381","546.383","","","","","",
"Cambodia","KHM","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Kiribati","KIR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"St. Kitts and Nevis","KNA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Korea, Rep.","KOR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","146.68","4338.061","5614.177","5427.16","6241.234","7220.323","9295.845","11851.744","15724.096","19064.733","24997.939","30531.442","28609.934","34836.5","38958.208","42925.902","48576.749","50402.915","57916.598","62698.366","65749.31","71370.821","72870.624","72632.269","88488.377","95250.325","103017.031","109060.247","98796.314","90116.525","94619.601","","","","","",
"Kuwait","KWT","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","1807.831","1884.838","2544.898","2918.932","3219.626","3446.98","4767.1","5203.473","6413.583","7161.651","3920.023","4052.035","4789.102","5361.154","5713.186","6087.22","6424.584","7029.639","7928.054","6596.933","13956.602","11529.048","8808.134","9673.546","10469.285","10403.279","13465.224","14458.981","14304.967","17366.912","13982.271","1437.464","7455.011","15196.048","14594.66","17825.287","17869.291","17806.952","17993.969","16468.497","20703.882","20256.508","18166.318","21169.591","22783.071","25547.989","26255.72","25558.99","26640.755","24121.526","28155.226","32885.656","34759.493","34594.478","34308.452","39097.554","41627.784","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","10214.8717791509","13822.1675285634","19358.7672211237","20240.2928704978","23441.6228603301","27056.6512908774","29453.7824426843","32844.5631203207","33969.6682254429","34039.1911393778","36453.1812065639","37098.1993525161","40782.5302063887","45513.4581896109","47842.2333519643","49657.3649047108","50302.3159032398","52874.3959333018","61915.2958587901","71906.2433629499","77942.5212713387","83163.9209720051","92097.228609607","96768.4914624584","99355.058496682","102811.457507625","99382.0917850357","107150.420016251","114111.799638956","157559.611560363","121467.001070599","128432.241691431","130339.574766093","123123.369267017","128061.585871254","138891.685617059","153335.679609592","164617.516136239","171537.398587943","177515.064902249","199680.313380364","199410.005472094","214585.27601749","232251.144400489","259299.994971359","263205.38219603","284438.518063495","286707.031944492","305752.534731471","304443.036056533","324824.997785288","334961.697541881","357561.300190701","371056.35944112","386384.651626243","397260.80668423","393690.624057193","","","","","",
"Lao PDR","LAO","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Lebanon","LBN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.342","484.044","0","0","0","0","0","0","","","","","",
"Liberia","LBR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Libya","LBY","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-146.68","1496.136","2339.546","2321.211","3358.972","1389.793","3733.006","5621.511","6303.573","8855.805","7946.389","8349.759","10700.306","9281.177","9281.177","9222.505","8903.476","9185.835","9072.158","9765.221","10197.927","10197.927","7931.721","9504.864","10084.25","10439.949","10571.961","12874.837","11048.671","12060.763","12115.768","12585.144","11243.022","13208.534","10175.925","10718.641","13281.874","11114.677","12742.825","9559.869","","","","","",
"St. Lucia","LCA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Latin America & Caribbean","LCN","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","22313.5773223356","26803.0958826854","33105.7650468639","34903.1491237028","39940.5544969487","44627.1546446712","48411.1211222268","53645.6080828453","55494.2333724011","56108.7351048042","63774.2503051657","65310.5046361734","69493.5910557872","77989.7468063587","80770.5933338985","81597.7573151781","81050.2535370931","87415.4773168444","98074.0760470467","113971.37999202","124177.007970569","127686.546576855","138996.207695397","145761.527264219","152117.304786965","156351.53841322","155291.995301162","163517.248606604","172478.445628848","216422.550130553","183820.637028984","191361.108480288","168527.175619918","182911.530084698","199834.300043263","218315.539049174","242381.292141412","258190.307705029","285597.456752979","294059.691125389","294957.499146287","307613.442037365","319792.604826136","338023.941299466","368753.033185176","377443.493937198","407638.030118578","407284.280020124","418899.074919366","417857.477407251","451212.181134821","449070.083740954","472472.006462204","484896.171346629","497650.494361486","508887.662157934","505426.936941326","","","","","",
"Least developed countries: UN classification","LDC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.673","69.673","55.005","58.672","51.338","55.005","55.005","47.671","51.338","51.338","","","","","",
"Sri Lanka","LKA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Lower middle income","LMC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","24206.1452126209","27273.3025613764","29948.351726342","33964.015453332","40579.3752981606","43964.5789687564","47539.2851349073","51518.8375415619","69573.2571180732","80088.0419851567","78352.7867581909","73396.1418772046","83421.1064805166","97861.5225029395","105515.544320892","116622.895847955","127467.140952591","174100.832064207","151494.016885008","176549.688896618","168034.126660827","172406.793862789","190532.271443779","277938.306698083","297670.165467531","318011.933672169","364897.647718163","387386.984356567","417269.896076667","473754.525990831","511889.379222537","544497.242525573","560838.83701199","559499.490080367","595309.675326355","640109.750761299","630037.145852467","620694.044087691","691057.938255235","661167.308574461","686928.69572377","729323.173621502","796424.605266497","832463.59523943","884158.528836375","893505.827975933","923076.999711261","952901.586386899","962338.957232764","1052811.70491417","1088703.41185662","1076216.96622106","1066222.35030477","1092103.84302283","1158014.49390738","1177707.35788601","","","","","",
"Low & middle income","LMY","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","152681.260059384","196331.103947819","243447.957708686","290429.230626375","349606.451697429","404164.087094663","447302.210422462","490385.157080889","529472.012927698","573807.882124589","550190.590593784","611654.235352481","642237.949536171","689401.625456939","738720.495920314","805992.638131636","884807.601346735","951536.941490885","1033650.66554591","1090613.27767127","1150762.75349955","1214535.60718182","1284609.68801873","1383358.02028539","1537162.3971774","1675596.90546121","1649545.59727859","1882065.0623149","2014417.51954057","2104112.22190048","2138130.20599578","2192447.19772902","1756091.87680185","1741399.71733826","1681595.50877283","1728233.94644681","1783223.45058104","1775314.52273006","1779584.94197726","1878909.8165552","1914214.30631226","1982194.64614767","2034843.07834555","2194506.5500612","2298198.8143368","2413858.83631904","2506776.91136975","2617592.54879299","2708022.19084361","2683011.5930569","2934010.87829417","3065298.56488961","3086675.57450246","3157239.42951269","3238415.93053014","3270022.46219569","3332605.97082222","","","","","",
"Lesotho","LSO","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Late-demographic dividend","LTE","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","131753.725264934","164990.456034097","202028.961899906","242062.805720648","288890.064750475","332350.201291679","369224.098239749","405045.512456333","440489.404341099","476745.364102882","455184.551832781","510743.673857273","539782.214088704","573421.974788948","613003.953367365","671380.400224366","735428.404931962","782908.735224225","824672.397661295","882664.024643567","929275.265940847","983235.827583294","1031175.58500929","1098033.32869194","1171253.01798006","1276552.63375751","1255829.2305047","1418369.98106696","1505828.31051969","1530199.39300961","1563143.13579415","1563499.30649407","1196241.32015978","1180807.28111578","1116832.45682828","1123882.75891774","1137865.25763723","1122628.68948372","1130168.12488349","1149774.38091941","1212948.4261244","1264772.46903207","1275540.51620002","1361846.33916015","1413925.6914149","1469481.75624898","1542841.89349254","1612840.05786237","1683059.07205561","1659963.42103091","1832564.28291801","1944105.74875362","1993650.19751176","2060338.45575102","2127599.54710899","2093802.39310462","2135166.1858863","","","","","",
"Lithuania","LTU","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5746.189","3571.658","3964.027","4646.089","4965.118","4583.75","4015.365","4180.38","4789.102","4913.78","4968.785","5390.49","5375.822","5672.849","5621.511","6622.602","5944.207","4994.454","5705.852","6226.566","6079.886","4957.784","4726.763","4734.097","4217.05","","","","","",
"Luxembourg","LUX","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","11.001","7.334","11.001","18.335","47.671","62.339","267.691","502.379","671.061","784.738","898.415","946.086","1041.428","1081.765","971.755","744.401","623.39","594.054","638.058","693.063","693.063","784.738","814.074","927.751","982.756","1023.093","1067.097","1107.434","1118.435","1276.116","1400.794","1433.797","1448.465","1503.47","1536.473","1708.822","2442.222","2471.558","2739.249","2695.245","2816.256","2629.239","2504.561","2548.565","2739.249","2365.215","2405.552","2038.852","1932.509","1760.16","1624.481","","","","","",
"Latvia","LVA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3953.026","2603.57","1895.839","2313.877","2002.182","2438.555","2365.215","2266.206","2500.894","2907.931","2959.269","3083.947","3050.944","3109.616","3223.293","3113.283","3054.611","2808.922","3347.971","2951.935","2772.252","2757.584","2478.892","2515.562","2533.897","","","","","",
"Macao SAR, China","MAC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","157.681","179.683","297.027","143.013","0","0","113.677","3.667","18.335","","","","","",
"St. Martin (French part)","MAF","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","18.335","18.335","18.335","22.002","22.002","22.002","25.669","22.002","22.002","80.674","91.675","99.009","106.343","135.679","121.011","146.68","165.015","132.012","161.348","143.013","128.345","183.35","150.347","161.348","161.348","165.015","176.016","143.013","161.348","117.344","110.01","73.34","47.671","47.671","44.004","25.669","33.003","66.006","66.006","77.007","88.008","84.341","84.341","80.674","99.009","869.079","1096.433","1243.113","1114.768","1210.11","1305.452","1639.149","2398.218","2350.547","2247.871","2324.878","2365.215","","","","","",
"Monaco","MCO","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000.303","5221.808","5027.457","5863.533","6706.943","3468.982","3120.617","2607.237","1752.826","1921.508","1925.175","2057.187","2104.858","2365.215","2361.548","2178.198","2042.519","1877.504","1983.847","1917.841","1826.166","1723.49","1752.826","1683.153","1727.157","","","","","",
"Madagascar","MDG","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Maldives","MDV","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Middle East & North Africa","MEA","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","7312.93213786296","9552.02421540294","10710.0606208404","12713.5346474255","13171.7760471231","16836.9078514164","24898.1950165969","30787.0270846935","30132.7124104605","35111.7228302148","40862.8792508934","45457.7185076261","49371.699960588","51992.4319538734","47717.1620575935","71307.9252434589","76489.6520132713","111296.276428625","117030.370011463","83644.1174010326","90460.399025717","151190.687679602","164999.858005245","194936.63623229","212792.738922753","229371.258508258","248080.335801149","276641.833391681","307536.664727505","321938.484268666","360908.996999964","390504.811244744","372716.536743695","392310.670264373","397420.387781454","423719.852298095","441932.372265294","465322.188673385","467495.977389321","523323.677226932","554928.087262776","612700.558352295","691182.215205382","730851.043482731","756827.63091894","816342.136488933","839668.128357868","904080.553200162","962816.76254309","997716.248033074","1007296.719695","1077985.06466004","1168524.83739303","1218142.14891438","","","","","",
"Mexico","MEX","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","6384.247","8041.731","11859.078","11668.394","13465.224","15779.101","17025.881","19831.136","19842.137","19611.116","20626.875","20102.494","21572.961","24040.852","25111.616","25738.673","25203.291","26523.411","33531.048","40916.386","43827.984","47348.304","51884.383","51943.055","52489.438","54627.299","48477.74","49159.802","49673.182","88228.02","52966.148","55313.028","55657.726","55111.343","56948.51","56966.845","62797.375","65826.317","71147.134","69860.017","81268.054","82954.874","92247.052","101986.604","105734.278","105602.266","118033.396","117369.669","118664.12","123533.896","124223.292","130812.891","135836.681","142393.277","138616.267","148099.129","151579.112","","","","","",
"Marshall Islands","MHL","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Middle income","MIC","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","150992.268421213","194159.248719798","240754.886111426","287216.442483169","345739.032910486","399693.140474975","442354.060971473","484960.415174312","523523.903074285","567361.701336375","544009.727406946","604513.101608906","634957.919712179","681572.208798315","730274.000884692","796722.047692829","874931.512830115","940890.169346537","1022445.78786489","1078699.22595998","1138463.85458415","1201417.59291004","1270637.12727261","1367996.07685399","1519642.11901437","1656226.18856531","1629820.29856322","1861041.07953223","1990605.00358909","2077814.33941911","2111197.42097568","2164264.22076856","1732298.2972064","1717818.52295006","1658370.87981233","1703417.50462436","1757467.78552555","1746586.97206651","1748276.88850017","1846252.08415811","1881066.00941376","1949280.06502087","1998691.1970441","2156567.03005821","2258868.60023573","2374903.2164847","2466385.0357558","2576252.63591118","2665942.15746805","2638580.26988447","2881421.07731198","3014743.70699431","3038830.02178946","3110121.01146819","3190333.69220345","3222257.4387131","3286543.88793661","","","","","",
"North Macedonia","MKD","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","40.337","77.007","124.678","165.015","172.349","150.347","135.679","143.013","154.014","194.351","223.687","146.68","220.02","253.023","260.357","297.027","253.023","231.021","363.033","","","","","",
"Mali","MLI","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Malta","MLT","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",
"Myanmar","MMR","CO2 emissions from gaseous fuel consumption (kt)","EN.ATM.CO2E.GF.KT","40.337","29.336","33.003","29.336","7.334","14.668","22.002","14.668","22.002","33.003","110.01","128.345","198.018","194.351","201.685","352.032","484.044","447.374","524.381","539.049","652.726","810.407","946.086","990.09","1327.454","1793.163","2082.856","2145.195","2108.525","2148.862","1741.825","1642.816","1617.147","1994.848","2493.56","2790.587","3028.942","3270.964","3153.62","2981.271","2742.916","2225.869","2302.876","3058.278","5163.136","5460.163","6142.225","6171.561","3652.332","5427.16","4143.71","5500.5","3578.992","4206.049","4833.106","10857.987","8085.735","","","","","",
